0,1,2,3,4,5,6,7,8,9,10,11
2026/03/02,05:10,0.0,,34544,,12.81,,0.0,,29.9,
2026/03/02,05:20,0.0,,34544,,12.95,,0.0,,29.9,
2026/03/02,05:30,0.0,,34544,,12.95,,0.0,,29.9,
2026/03/02,05:40,0.0,,34556,,13.38,,0.0,,29.9,
2026/03/02,05:50,0.0,,34587,,12.81,,0.0,,29.9,
2026/03/02,06:00,0.0,,34587,,12.95,,0.0,,29.9,
2026/03/02,06:10,0.0,,34587,,12.95,,0.0,,29.9,
2026/03/02,06:20,0.0,,34587,,12.52,,0.0,,29.9,
2026/03/02,06:30,0.0,,34631,,12.81,,0.0,,30.0,
2026/03/02,06:40,0.0,,34631,,12.95,,0.0,,30.0,
2026/03/02,06:50,0.0,,34631,,12.95,,0.0,,30.0,
2026/03/02,07:00,0.0,,34643,,12.81,,0.0,,30.0,
2026/03/02,07:10,0.0,,34643,,11.51,,0.0,,30.0,
2026/03/02,07:20,0.0,,34674,,12.52,,0.0,,30.0,
2026/03/02,07:30,0.0,,34674,,12.95,,0.0,,30.0,
2026/03/02,07:40,0.0,,34674,,12.37,,0.0,,30.0,
2026/03/02,07:50,0.0,,34686,,11.65,,0.0,,30.0,
2026/03/02,08:00,0.0,,34717,,12.52,,0.0,,30.1,
2026/03/02,08:10,0.0,,34717,,12.95,,0.0,,30.1,
2026/03/02,08:20,0.0,,34730,,12.23,,0.0,,30.1,
2026/03/02,08:30,0.0,,34730,,11.65,,0.0,,30.1,
2026/03/02,08:40,0.0,,34730,,11.65,,0.0,,30.1,
2026/03/02,08:50,0.0,,34761,,12.37,,0.0,,30.1,
2026/03/02,09:00,0.0,,34761,,12.37,,0.0,,30.1,
2026/03/02,09:10,0.0,,34773,,11.51,,0.0,,30.1,
2026/03/02,09:20,0.0,,34804,,11.65,,0.0,,30.1,
2026/03/02,09:30,0.0,,34804,,11.94,,0.0,,30.1,
2026/03/02,09:40,0.0,,34804,,12.37,,0.0,,30.1,
2026/03/02,09:50,0.0,,34804,,11.65,,0.0,,30.1,
2026/03/02,10:00,0.0,,34816,,11.51,,0.0,,30.1,
2026/03/02,10:10,0.0,,34816,,11.37,,0.0,,30.1,
2026/03/02,10:20,0.0,,34847,,12.37,,0.0,,30.2,
2026/03/02,10:30,0.0,,34847,,11.8,,0.0,,30.2,
2026/03/02,10:40,0.0,,34847,,11.51,,0.0,,30.2,
2026/03/02,10:50,0.0,,34860,,11.51,,0.0,,30.2,
2026/03/02,11:00,0.0,,34891,,11.37,,0.0,,30.2,
2026/03/02,11:10,0.0,,34891,,12.09,,0.0,,30.2,
2026/03/02,11:20,0.0,,34891,,11.51,,0.0,,30.2,
2026/03/02,11:30,0.0,,34903,,11.51,,0.0,,30.2,
2026/03/02,11:40,0.0,,34903,,11.08,,0.0,,30.2,
2026/03/02,11:50,0.0,,34934,,10.79,,0.0,,30.2,
2026/03/02,12:00,0.0,,34934,,11.51,,0.0,,30.2,
2026/03/02,12:10,0.0,,34934,,11.51,,0.0,,30.2,
2026/03/02,12:20,0.0,,34946,,11.51,,0.0,,30.3,
2026/03/02,12:30,0.0,,34946,,10.93,,0.0,,30.3,
2026/03/02,12:40,0.0,,34977,,11.22,,0.0,,30.3,
2026/03/02,12:50,0.0,,34977,,11.51,,0.0,,30.3,
2026/03/02,13:00,0.0,,34990,,11.51,,0.0,,30.3,
2026/03/02,13:10,0.0,,34990,,11.51,,0.0,,30.3,
2026/03/02,13:20,0.0,,35021,,10.79,,0.0,,30.3,
2026/03/02,13:30,0.0,,35021,,11.51,,0.0,,30.3,
2026/03/02,13:40,0.0,,35021,,11.51,,0.0,,30.3,
2026/03/02,13:50,0.0,,35033,,11.51,,0.0,,30.3,
2026/03/02,14:00,0.0,,35033,,10.5,,0.0,,30.3,
2026/03/02,14:10,0.0,,35064,,10.79,,0.0,,30.4,
2026/03/02,14:20,0.0,,35064,,11.51,,0.0,,30.4,
2026/03/02,14:30,0.0,,35064,,11.51,,0.0,,30.4,
2026/03/02,14:40,0.0,,35064,,11.37,,0.0,,30.4,
2026/03/02,14:50,0.0,,35076,,10.65,,0.0,,30.4,
2026/03/02,15:00,0.0,,35107,,10.79,,0.0,,30.4,
2026/03/02,15:10,0.0,,35107,,11.51,,0.0,,30.4,
2026/03/02,15:20,0.0,,35107,,11.37,,0.0,,30.4,
2026/03/02,15:30,0.0,,35107,,11.08,,0.0,,30.4,
2026/03/02,15:40,0.0,,35139,,10.65,,0.0,,30.4,
2026/03/02,15:50,0.0,,35139,,11.51,,0.0,,30.4,
2026/03/02,16:00,0.0,,35139,,11.51,,0.0,,30.4,
2026/03/02,16:10,0.0,,35139,,11.51,,0.0,,30.4,
2026/03/02,16:20,0.0,,35139,,10.21,,0.0,,30.4,
2026/03/02,16:30,0.0,,35170,,11.08,,0.0,,30.5,
2026/03/02,16:40,0.0,,35170,,11.51,,0.0,,30.5,
2026/03/02,16:50,0.0,,35158,,11.51,,0.0,,30.4,
2026/03/02,17:00,0.0,,35146,,11.08,,0.0,,30.4,
2026/03/02,17:10,0.0,,35177,,10.5,,0.0,,30.5,
2026/03/02,17:20,0.0,,35164,,11.51,,0.0,,30.4,
2026/03/02,17:30,0.0,,35152,,11.51,,0.0,,30.4,
2026/03/02,17:40,0.0,,35140,,11.51,,0.0,,30.4,
